# x,y,z,data
4.046643862582639528e+00,-3.377161907598715374e+00,-3.721130191527397102e+00,-6.398669613168146419e-01
3.006581254313572593e+00,2.125846027170902985e+00,-1.975665457226889909e+00,2.794043999942675063e-02
3.724268248428877381e+00,3.667872598349886104e-01,-2.765309149269449041e+00,4.777218204173428462e-01
3.417953740891522152e+00,4.424233696629681134e+00,-2.983496509368159799e+00,-7.657446793674040075e-02
3.099638602214579208e+00,2.033848854885000890e+00,-1.033811903634587193e+00,-9.583627273704029004e-03
5.128246337482627482e+00,-3.913746749398714364e-01,-2.251404771239818636e+00,5.321076296372516667e-01
4.285755703076455703e+00,3.585739906770506025e+00,-2.640449392646301074e+00,-7.209553534030828104e-01
5.319621740532427090e+00,2.198098691003790961e+00,-1.428245743601388451e+00,6.848140128423463313e-02
4.605285681314235546e+00,2.459533842422712446e+00,-3.967019577007522280e+00,-5.234874344183858552e-01
3.044045539431103897e+00,-1.971739309410276419e+00,-3.648536490677646960e+00,3.323044146511911628e-02
5.595446321155914227e+00,1.074616772942691867e+00,-1.063011056369773222e+00,-1.469450467430379603e-01
3.063462086340314361e+00,-3.222243515506446165e+00,-2.913632613019375928e+00,7.578473245415730253e-02
3.580085422731033695e+00,5.300539054695157404e+00,-1.202592627822908433e+00,-8.478896891932674595e-02
5.792554249736668659e+00,5.503232103483867377e+00,-3.571603652087178560e+00,3.044888955329660973e-01
5.935379476302271584e+00,3.721007222561311778e+00,-1.603007252967713292e+00,-9.185152909253136572e-03
3.083509399697755171e+00,2.222825317500775277e+00,-1.639901095985414337e+00,2.432287370331962136e-03
5.868065362567779886e+00,-8.789714535337367352e-01,-1.968649290083095416e+00,9.968147968231452771e-02
3.676823928992658530e+00,-1.918083553857501400e+00,-1.720180175171245551e+00,-2.583538431496283649e-02
5.063440590456941948e+00,-3.077894009390222507e+00,-1.739184608220929462e+00,-1.570532136546058666e-01
4.320748462753778441e+00,2.521120869133608444e+00,-1.199862224922354947e+00,2.725901284279411696e-01
5.242633159446270952e+00,-1.447772184291055808e+00,-1.783720766519610645e+00,2.237096845240800838e-02
4.058669020194470178e+00,4.977764733858853319e+00,-1.505130300024557499e+00,-1.366174580113041492e-02
4.134262599184316933e+00,5.367915918777521611e-01,-3.754729357554847269e+00,5.886033011209649279e-01
3.005025450096232564e+00,3.904999161762505722e+00,-2.085258784487491912e+00,4.840036484366455616e-02
3.800469012834470917e+00,1.571383096776666655e+00,-3.834083940643461474e+00,-2.764899224928436035e-04
5.978386899577825986e+00,2.280170328037334215e+00,-1.469347254349103515e+00,1.979659505203343675e-02
5.376966422378567145e+00,5.750384931624605400e+00,-3.909977367974723617e+00,4.875520768608981870e-01
4.509271399518647527e+00,2.079884026650717033e+00,-2.210687011829954418e+00,-2.850362437447146458e-01
4.467303737465515567e+00,-3.092187514914921387e+00,-3.569949937475317636e+00,-8.813891776048699001e-01
5.243625972082542219e+00,3.319590318474313406e+00,-3.582570374456374829e+00,-7.673812178491558056e-01
5.754741241727607814e+00,-1.388920963407882070e+00,-3.698888227201438283e+00,7.739621405076903271e-02
3.900534464955162317e+00,2.246030767178838872e+00,-2.488457901356807334e+00,-3.416189601198802439e-01
5.946159779889545582e+00,2.125499713949617231e+00,-2.434311790293242961e+00,-1.323898151212372643e-01
3.918515045829104704e+00,9.843381707626193133e-01,-2.374824816123128457e+00,2.794153813167710720e-01
4.689350152207465428e+00,1.953869297100194302e+00,-2.538664533103172083e+00,-3.077867356073922256e-01
5.803519102641398142e+00,-1.962629436721116782e+00,-3.551082729853347608e+00,-1.616624328259089471e-01
3.055109467050722838e+00,-1.446319164253502265e-01,-1.953267403935726954e+00,-3.189994722090901125e-02
5.420948871733449970e+00,9.652681344282809661e-01,-3.518676042273575444e+00,4.018261061238851406e-01
4.022717140809513481e+00,-2.966906895493430341e+00,-1.050355940649435826e+00,3.777772260574461249e-01
3.557122097255934090e+00,-3.497252056343578275e-01,-1.598868213170649089e+00,1.064454799226022784e-02
4.096276171202005933e+00,1.830395867189983150e+00,-1.759982309252926314e+00,-3.939761548591742130e-02
5.348549802299312539e+00,1.544862952562512604e+00,-2.352810930026621783e+00,1.469885685783578998e-02
5.780589458964057847e+00,2.317893313045320980e+00,-1.649849179944431032e+00,-2.584880966533791360e-02
3.531140768289933618e+00,3.907343800860577865e+00,-1.372602355083849091e+00,5.390346846603547709e-02
3.919289449759726818e+00,4.105063689949753680e+00,-2.389054038232394372e+00,-2.922796538429133228e-01
5.278979950698534651e+00,9.940132027759780442e-01,-2.932302110863324707e+00,4.500742875419278533e-01
4.097577156118422437e+00,-3.592098884834742378e+00,-1.251742047150248283e+00,2.306654020115986858e-01
3.058269011404949556e+00,-3.144257557843344930e+00,-2.767350126180459391e+00,7.746639194595324185e-02
4.221729098221288723e+00,5.174183731752981075e+00,-3.446270249611284697e+00,3.748902223371870512e-01
3.642100628157127318e+00,-3.080873459493683519e+00,-2.601896692786254128e+00,-4.109061104422923605e-01
3.510508060459518020e+00,3.068497040548773924e+00,-1.147649031517801177e+00,1.476802140993342671e-01
4.053044223498204701e+00,2.466648758622279836e+00,-1.363918817541157402e+00,1.267541179179394462e-01
5.221951444939968212e+00,1.073460234935622815e+00,-1.100341052810176912e+00,-1.887853385184753707e-01
3.750137281594978944e+00,2.789778051725504859e+00,-1.468477597377459531e+00,5.481443802892035227e-02
5.258546373755272896e+00,5.575657915999899572e+00,-2.174757557802965646e+00,3.688080019101514506e-01
5.555892381273262792e+00,-3.031250817610283477e+00,-3.817458641426463739e+00,-5.155385739155756708e-01
4.763526338736934207e+00,-2.031497949629058386e+00,-3.542131147504682165e+00,-4.088537943696298749e-01
4.969971404557894878e+00,-2.336347922904454588e+00,-2.945008642804219701e+00,-6.571680083084928681e-01
4.943948549553236482e+00,-1.014678308426963937e+00,-3.304452560814256312e+00,5.070046809858100856e-01
3.636715003946104030e+00,2.000085363897302848e+00,-3.737043518941932874e+00,-1.637284636146908723e-01
3.948496460052678625e+00,2.537258292335402565e+00,-1.717641910397844640e+00,-8.694857284961350630e-02
3.800710067887966837e+00,-2.885720734380644359e+00,-2.106516960061859400e+00,-3.024382671721135840e-01
4.653741929953320700e+00,-2.893695613040688563e+00,-1.635542783630142161e+00,-6.261551179718297111e-02
4.452587610850451405e+00,6.929587531355441143e-01,-3.604429916150146074e+00,6.653119681662067464e-01
3.826449315676538454e+00,2.504903047828941354e+00,-1.684385446738233760e+00,-5.764988779138599528e-02
4.995004928197809946e+00,4.418512092882187048e+00,-1.251461469012916439e+00,8.732853346729713140e-02
3.819044052473238970e+00,1.957393476938688259e+00,-2.853863405960342714e+00,-2.266160562980247817e-01
4.445032591347369610e+00,3.007228043096821679e+00,-1.987600470923988727e+00,-3.869380481301094576e-01
3.848984185127721336e+00,1.126441865455504399e+00,-1.899312722129646858e+00,9.013111110748649180e-02
4.438778837901182328e+00,4.188848298736839837e+00,-1.089838085855083349e+00,2.226875399145374634e-01
5.051229277464678091e+00,1.970671294424704456e+00,-1.686122198441237341e+00,-4.225013475063336965e-02
4.378304617167342982e+00,-1.372756262698882068e+00,-1.604058759460119443e+00,6.181350629546044154e-03
4.829744670711400012e+00,3.040607045909361261e+00,-3.733161286477867602e+00,-8.201576325083330676e-01
4.018415620753712503e+00,-3.500770356430059405e+00,-3.157873066865756861e+00,-7.195610035106454472e-01
4.142064341270380368e+00,-2.487657708518046018e+00,-3.805895275436730785e+00,-5.260064619609983172e-01
4.045321479541080123e+00,-1.549245114755165353e+00,-1.182991662354876183e+00,-6.402262264824744309e-03
5.792980320612321599e+00,-1.212977721914284324e+00,-1.299300845185914266e+00,-4.421935865043511577e-02
5.658078552363289937e+00,3.157167923475903137e+00,-2.312935448205970523e+00,-3.954579164161375338e-01
4.378985582402823873e+00,8.346772018496384504e-01,-1.887593495948475919e+00,1.976452038482307549e-01
3.512673473641131139e+00,-2.825585018521303837e+00,-1.132653295726941955e+00,1.462280189786569484e-01
5.599349803782367019e+00,4.566710457474432161e+00,-3.365839183917953559e+00,-8.941399843701851313e-02
5.650743221312535702e+00,2.818840872228063787e+00,-2.120618096083724868e+00,-2.929305036406655294e-01
5.998688597925232457e+00,5.827569745718570005e+00,-1.998031712812081473e+00,1.044355668903374640e-01
5.198867909367847595e+00,5.594463738501298522e+00,-2.935713707517810356e+00,6.680753138124244650e-01
5.745067557649475631e+00,4.538047361390365353e+00,-1.721937385688648181e+00,-1.338560106149157790e-02
3.803840879656349649e+00,-3.021547505351855456e+00,-2.231647236479704421e+00,-3.746973114399957394e-01
4.296562638133508472e+00,4.942167811356711127e+00,-3.656962556744807635e+00,1.812900633149479857e-01
3.821987236459367665e+00,-2.135585844247384735e+00,-2.095247132034844473e+00,-1.686074638016844818e-01
5.001553019372233067e+00,-2.654070126756833403e-01,-3.245250520400523087e+00,9.199574297141551726e-01
5.335613609132964896e+00,2.734503431992954425e+00,-1.046151579685369981e+00,3.734960474839980615e-01
5.447535211947898581e+00,3.732583471911764761e+00,-3.819344489251710772e+00,-4.797972613711984913e-01
3.157178394372195385e+00,2.773961304053338850e+00,-1.469798255978377988e+00,1.466392942182474790e-03
5.053606836546746806e+00,-4.557901240066515314e-01,-3.079838110465718870e+00,8.445339226692929468e-01
4.395968831543527244e+00,9.475364858185191252e-01,-2.623242404033175657e+00,4.818406311846395451e-01
3.703422966533274518e+00,4.338664453430546075e+00,-3.089760048522565139e+00,-1.942329431562734021e-01
4.644860865562201013e+00,5.050593020344507522e+00,-2.576440816956522273e+00,2.795633271771855721e-01
5.561688677720169949e+00,1.679693193327631562e+00,-3.281546076839863879e+00,-7.108341648598749674e-02
4.708677820281448767e+00,5.200890868985153404e+00,-1.814356303570749063e+00,1.131760151539898812e-01
3.658489662254786445e+00,-1.202134138649544326e-01,-1.662275415809326695e+00,4.481875411759671246e-02
4.893248159265261243e+00,-1.134010923876207499e+00,-2.224979341125670196e+00,2.532191588971327567e-01
4.526098651419044216e+00,-1.105342231410386233e+00,-1.445488449241306483e+00,-5.512414805164778109e-02
4.672097504665588374e+00,-1.603885517311811171e+00,-1.374638592807574611e+00,6.442746011858292189e-03
5.496961149161180060e+00,5.898288085253511781e+00,-1.553588135803384063e+00,-1.128653388470579784e-02
4.782956601946207087e+00,-3.567218432840905784e+00,-3.704951325790038830e+00,-7.681176979184559661e-01
4.088429612632582533e+00,3.888553275305198120e+00,-1.191529394913054318e+00,2.204763850404163339e-01
3.860800523011287844e+00,-2.542910093263920146e+00,-1.437483915238590537e+00,7.233545060872681454e-02
5.315449577392739045e+00,-4.495311707771483256e-01,-2.526539256157080082e+00,6.058428266854734012e-01
5.592577968554574674e+00,-9.027938233611552121e-01,-3.888699075894341828e+00,2.894819546855883496e-01
4.216087430761616517e+00,-2.348815648910857590e+00,-2.652555106386043082e+00,-5.448455482180604159e-01
4.747123402031881767e+00,-2.270777127450600119e+00,-1.951126816268817787e+00,-2.390015341313052877e-01
5.554859504335148301e+00,5.873753622922492923e+00,-3.955394559741779226e+00,4.193272192472750626e-01
4.391645592302690915e+00,4.392585688305636893e+00,-2.607201461843354107e+00,-2.567510134527546950e-01
3.786013710177640768e+00,4.605995800715835031e+00,-1.692621953014078251e+00,-7.752494172805233195e-03
4.622390697902740264e+00,4.745281553456832668e+00,-3.003493234208414187e+00,3.244171351300121492e-02
3.297772442860319231e+00,5.750257865469903251e-01,-2.338278470812835685e+00,9.063066041764077096e-02
5.212610729956145050e+00,-7.625230115116288232e-01,-1.520111977212478038e+00,-3.214540976158367785e-02
5.966722698051057705e+00,1.430744063274865141e+00,-1.880506351961889422e+00,1.324062505843873541e-02
5.107940893684832950e+00,1.601799931109150421e+00,-3.095307243983493439e+00,-2.857441279597565734e-02
4.619850997883180987e+00,-2.420952634855193075e+00,-3.176498689999708969e+00,-7.477129487252036633e-01
3.869637085491977047e+00,5.924226742992200201e-02,-1.961989664851843340e+00,2.532707568129445308e-01
3.143717685187488620e+00,5.355483418712751131e+00,-3.738561928108102173e+00,1.053922973036839359e-03
5.031789260928645646e+00,1.148748051313566165e+00,-2.560593563529473649e+00,3.250975726174771818e-01
4.507555234034215985e+00,1.445496462174871155e-01,-1.681308643757252863e+00,1.068557695586714457e-01
3.910782047543248208e+00,-8.052982439350664379e-01,-3.461130323367946016e+00,4.575503421087093736e-01
3.398623717855473458e+00,5.056503452729277370e+00,-2.911923038620864546e+00,8.350924407137585992e-02
3.917454960738848246e+00,2.749394932849956064e+00,-2.885186048363699740e+00,-6.259994153383026116e-01
3.587155050294621006e+00,-3.436999341253441642e+00,-3.847181009953868358e+00,-3.138534092700248079e-01
3.437144211346130795e+00,4.417377165441873643e+00,-3.418390301613958293e+00,-8.146282815775511554e-02
4.687759698573207068e+00,5.856091121286381096e+00,-1.490036626792183405e+00,-7.340317470777321662e-02
5.311739855707507729e+00,-2.692155981944224230e+00,-1.465254062242758337e+00,7.834647225064296505e-02
5.209589907052572855e+00,3.849195633758700552e+00,-3.696188233386557442e+00,-5.678006465227329880e-01
4.628870584582909231e+00,1.273373467270953796e+00,-3.629474120273486815e+00,2.579632871120124404e-01
5.128150228621297657e+00,3.094957924688827688e+00,-2.794474478279198593e+00,-8.593118882600171426e-01
5.747393790956236259e+00,-3.767966485049516479e+00,-3.368822993280934153e+00,-4.029715269219151241e-01
3.267754506069632470e+00,2.991916022491556859e+00,-3.736783267544990128e+00,-1.030254411581335849e-01
4.344116334249324751e+00,-2.906162250158163651e+00,-2.098805414903030186e+00,-4.570677548980491278e-01
5.782614857855010726e+00,5.320913963232541732e+00,-1.114187587708748151e+00,-1.209643295934132168e-01
5.581083014750490179e+00,5.810018197085220493e+00,-1.487734390759614556e+00,-4.769469058715067322e-02
4.830616115647253572e+00,1.072133842442219986e+00,-3.097047502308589717e+00,4.744417051646792061e-01
5.248763199168267057e+00,-2.149310777019664886e+00,-2.563737571159613093e+00,-3.936846278127207888e-01
4.039750699471759354e+00,-3.005074458017784167e+00,-1.618099848597319923e+00,-3.664197613658765756e-02
3.632694859364038020e+00,-3.754935630243223521e+00,-1.162499203237138623e+00,1.531168713008215498e-01
4.148004715219885341e+00,-4.740622590461818220e-02,-2.316190581023302109e+00,5.724316561440760953e-01
5.597080916227564096e+00,-2.128688901106200237e+00,-2.861255992615272525e+00,-3.222965286209458213e-01
5.608574940139156695e+00,2.711108275400572865e+00,-1.964780201498033563e+00,-2.178875654290170216e-01
5.686186452521834411e+00,2.117761118826201994e+00,-3.636206163354412713e+00,-2.573383952504070815e-01
4.429301714504337184e+00,1.805760139438097767e+00,-2.664901241294079348e+00,-1.986206259433227206e-01
4.631971348782101927e+00,3.746706243784492685e+00,-1.932489550357083807e+00,-2.900858951327530688e-01
5.195513516895429618e+00,-1.856407413063843936e+00,-2.357722262042354799e+00,-1.766907839266700364e-01
3.180994370626985202e+00,-2.411647300462036014e+00,-1.335890461929472472e+00,6.832416058741188139e-03
4.388363198690004019e+00,1.499617659504384193e+00,-1.622920069992433767e+00,3.512470035579131830e-03
3.798749190034089729e+00,3.059471405895193286e+00,-2.551094858218380779e+00,-5.057158241459738246e-01
5.036285084014727964e+00,5.688385628339430511e+00,-2.334874488796698788e+00,5.432530873053674769e-01
3.798089224699419120e+00,-3.520819018053275684e+00,-2.863639490170542423e+00,-5.452199149229479680e-01
4.987413718246719085e+00,3.252202245499059785e+00,-1.799133767489351499e+00,-2.165202449394983686e-01
4.502900585795755362e+00,-1.795164851117153404e+00,-1.827332845636883363e+00,-5.521880499459512481e-02
4.028727221737270270e+00,1.068999327362796237e+00,-1.588860612176377973e+00,6.735875304162042450e-03
5.553525605019106415e+00,3.451603575384346811e+00,-3.048596836738932225e+00,-6.320954536799445744e-01
4.561564794890162311e+00,1.160872240269124944e+00,-2.674358936155648347e+00,3.517838410536522353e-01
4.766473834205751992e+00,-4.463059406129175066e-01,-2.663809767344897050e+00,7.998620387022113976e-01
3.769475408692411378e+00,4.526234696475651020e+00,-1.893680081345514576e+00,-3.449797137922154533e-02
3.718990588737272063e+00,2.600710803619811884e+00,-3.564292441500464648e+00,-4.267439346954813306e-01
5.420897946410347501e+00,4.565077351501347636e+00,-1.358500815950827612e+00,2.348394465444723217e-02
4.228313956065157697e+00,3.326309379574017733e+00,-3.052925193235169310e+00,-8.666307782459634623e-01
5.045099817037505652e+00,-3.894739849563404022e+00,-2.500065698731688713e+00,-5.524415472536813310e-01
4.731234530280062245e+00,4.034306622669916464e+00,-1.071253090203608593e+00,3.004391634449477544e-01
3.746275215006036774e+00,3.103279534125791272e-01,-1.156947440958098650e+00,-2.176947102743917173e-01
3.769575085636507339e+00,5.626165670918814143e+00,-2.775633472007553948e+00,4.343971935051346711e-01
3.990935610195597505e+00,5.162283820784985267e-02,-2.334382727158106796e+00,5.185311731300691340e-01
3.451812835594250561e+00,-1.975990232333530550e+00,-2.406545818329556052e+00,-8.926505159329047034e-02
4.303295768420765555e+00,5.624630615717121529e+00,-1.147089283142809002e+00,-2.983315119668685234e-01
5.034294069732169419e+00,2.022104006881824567e+00,-3.961990779997118572e+00,-2.821417022621177106e-01
4.988156958382750084e+00,2.169442632675216309e+00,-3.710433664037838586e+00,-4.568450567150950659e-01
5.356388767220884972e+00,2.964342278756159743e+00,-1.238981839434051491e+00,2.564281538778293568e-01
3.202739891906732694e+00,-3.768642341194107015e+00,-1.771920063255739031e+00,-9.885419344084015944e-03
4.607887727980759962e+00,1.863833428760850452e+00,-1.136964971043362915e+00,1.207604909258026410e-01
3.649183896839972352e+00,4.749374538447789007e+00,-1.751597329080770038e+00,3.231970109786259752e-03
5.249095648266889569e+00,5.488219622592053426e+00,-2.263981080523646661e+00,3.845723106745674857e-01
3.674880847382248739e+00,-1.514309344388161449e+00,-3.483983480308571856e+00,2.703493476508874588e-02
4.850724151557371577e+00,2.863921820188930489e+00,-1.157225417472741658e+00,3.827961157297877781e-01
3.710714508910931908e+00,-8.402011478947413181e-01,-3.932500508165763797e+00,2.528778026115117705e-01
5.266312192962896432e+00,-3.270334427567688884e+00,-1.809307470608726209e+00,-1.992653311726114984e-01
3.998847730592937744e+00,-2.662033585456318185e+00,-3.738034566049856178e+00,-5.549506169848188453e-01
5.504928797756223346e+00,-3.597795336827943391e+00,-3.703041250549856667e+00,-5.334907978730856204e-01
3.160926495425497862e+00,5.768124795829828955e+00,-1.023751469043213902e+00,-8.751514694569677982e-03
5.737286191686424175e+00,-3.853214437376767165e+00,-2.905011713945228724e+00,-3.822299819281548272e-01
4.225998612565048163e+00,-2.375758987708405101e+00,-1.320905927759883802e+00,1.575806264722441896e-01
3.294260826446285151e+00,-1.470982354269870562e+00,-2.228853845998201244e+00,9.267960979611630096e-03
4.359810697535091428e+00,-1.744195716280906083e+00,-2.980718067379342084e+00,-1.598277856626893756e-01
4.652500143175704039e+00,7.736965198017964340e-01,-2.215002426183839468e+00,4.288326390506502217e-01
4.711883726383160109e+00,5.771240817876957863e+00,-1.208406416406367700e+00,-3.090594537334508396e-01
3.005411325549065094e+00,3.487845322239028434e+00,-2.121372041767151106e+00,6.681167555297524985e-02
3.948687575123185134e+00,5.229988862141343731e+00,-2.714686808216517200e+00,3.253071157538831581e-01
5.096067713947592281e+00,-1.095238293895570258e+00,-1.728636891944486553e+00,6.673287423606134861e-02
5.833273640445833408e+00,-3.084024922868546348e+00,-1.115833145706335738e+00,1.907850494933618080e-01
5.032783493510482486e+00,4.013336567138193089e+00,-1.500303481174407150e+00,4.301758265555752359e-02
3.289223816279037926e+00,1.056241630873121728e+00,-1.773370910812138490e+00,1.456481430486137631e-02
3.143013618730247316e+00,1.737428130114142988e+00,-3.418859798252956050e+00,-2.266822426370579836e-04
4.287668017770354112e+00,4.574867216909575873e+00,-3.917264713821156263e+00,-8.917877421404454830e-02
5.067572917754897155e+00,2.749434716752288566e+00,-2.659940327839909191e+00,-7.678367958958274286e-01
5.083316323884785604e+00,-3.334572221714506846e+00,-1.872785227091475768e+00,-2.720471704415557412e-01
3.478127348675949637e+00,1.076166618726379198e+00,-1.823158901735009607e+00,3.914089813611220520e-02
4.505438826566566135e+00,5.827382119876768130e+00,-2.583748956999223356e+00,7.455288026282300695e-01
3.116390685943609462e+00,5.247802141823569855e-01,-3.401837668802423220e+00,-2.107398010667028629e-02
5.743554492615965401e+00,1.209937561410295181e+00,-2.344448261050771976e+00,1.267663934355476307e-01
3.538642860088754283e+00,-2.104114617369515550e+00,-2.959058835746592120e+00,-1.933295958011820026e-01
4.360783313107086556e+00,-3.143749441285264901e+00,-1.874775882264879456e+00,-2.810069161410749805e-01
3.501754405094184008e+00,4.740604370651933408e+00,-3.790108050871404899e+00,7.923992832319858362e-03
4.595052419147829248e+00,-2.208996370477609439e-01,-2.117073969409827949e+00,5.034011219004035365e-01
4.324225524579317081e+00,-2.256996150694476455e+00,-1.850816351725435904e+00,-1.620843087387032477e-01
5.341604215695977764e+00,4.140919134714788896e+00,-1.304111532153983788e+00,1.152403511658133678e-01
5.106797418636195296e+00,5.955497784371004855e+00,-3.426489087392559973e+00,8.388642683211763318e-01
4.913129894732297664e+00,1.688993358586499127e-01,-2.692022091367837433e+00,8.699899589717432491e-01
4.696102698215266713e+00,-1.939566062750547104e+00,-1.816833156667226223e+00,-8.778472227109108961e-02
3.550267479126504977e+00,3.791320781783349858e+00,-2.556436070491748147e+00,-2.637791550353023595e-01
3.356687022694163858e+00,-1.431360229875119128e+00,-3.882758603116883922e+00,2.188321725703554557e-02
4.834428283803096527e+00,3.471789011803529945e-01,-1.604274658603027426e+00,3.124091389105216818e-02
3.220323034316451505e+00,-3.631569844874944053e+00,-3.306331106949452980e+00,-6.845597787463826578e-02
5.092826912171023679e+00,2.516143950170564025e+00,-3.660552420992203793e+00,-6.536284298704077012e-01
4.788176989374945514e+00,-3.456541034740070018e+00,-2.605616611736214505e+00,-8.151339076926891192e-01
4.291999890766865278e+00,4.528696558661398086e+00,-2.137148168430052397e+00,-8.947456635202816200e-02
3.429886440678732829e+00,4.945411798498057010e+00,-2.461199068338409290e+00,5.103478533979480952e-02
5.319257081210848170e+00,4.184431233458962396e+00,-2.992065939732384106e+00,-4.091985934771967259e-01
4.819421560892819478e+00,5.563971683397372914e+00,-1.297600202436611561e+00,-2.018232606708474375e-01
4.320037780268887850e+00,-2.962411867922885023e-01,-3.308124348957200755e+00,8.715367974562091558e-01
3.331066695177195669e+00,-2.690171661671436176e+00,-1.741538100985047688e+00,-2.879620052427590143e-02
5.392429871640686656e+00,-2.539956138096718163e+00,-3.609722516788770985e+00,-5.720531374021571303e-01
4.903455237843687087e+00,5.905949349902984480e+00,-2.705321807053796768e+00,8.272726170817243929e-01
3.344859417186761164e+00,4.426871286975078590e+00,-2.979810697286929155e+00,-5.611505735856801846e-02
4.268601452880185221e+00,4.691248312513632612e+00,-3.292459352054318611e+00,-1.887453432184209301e-02
4.388002461756018491e+00,-4.820486227025631010e-01,-2.875005363895275501e+00,8.101697850952759294e-01
5.928934702549573998e+00,3.990426914208194731e+00,-1.530409404394212025e+00,9.255927458593493640e-03
4.064122804068251327e+00,-1.286336269521125342e+00,-3.779040227390304985e+00,1.797744398676968947e-01
3.392461189935677801e+00,1.705712857691898954e+00,-3.494128784167003232e+00,-3.133735541914816486e-02
3.337641314728681863e+00,1.579015149276465912e+00,-3.926350111593412073e+00,-1.132781306977531308e-03
3.788038162590445346e+00,4.646030301570007737e+00,-2.443973316343391211e+00,-3.061050891264146048e-02
3.478725494467420631e+00,1.149539444832058166e+00,-2.142897403895796860e+00,7.322952356404550944e-02
3.988315120365215183e+00,-3.582906552098089392e+00,-1.673092680655198006e+00,-6.916879658220058402e-02
4.040031658309191087e+00,2.105582772982117490e+00,-1.533556461401199833e+00,1.484534135534659044e-02
4.125918432368031574e+00,-2.696353324255698958e+00,-1.770900546307205392e+00,-1.494160834647164093e-01
5.211168558102074577e+00,3.281825734823331508e+00,-1.596534034631250876e+00,-2.237766128763295226e-02
4.334548323671977954e+00,-4.459628910287722903e-01,-2.828287466147087148e+00,7.977370320168524209e-01
4.062188913659298350e+00,2.956076104624383305e+00,-1.967189394312875095e+00,-3.020429095615722592e-01
4.639221999155068943e+00,1.583164190392802873e+00,-3.915173858849742228e+00,-8.824233013374262538e-03
4.611313506330184886e+00,-3.914899852842893324e+00,-1.697364849205652337e+00,-8.987034147355404956e-02
3.526276842196811145e+00,4.721714138456093224e+00,-1.907823781502693272e+00,1.157182358528782923e-03
4.079819169129581091e+00,1.171919996571597622e+00,-2.096277150890963448e+00,1.571278686169523264e-01
4.097569165872035235e+00,5.962749094192972166e+00,-3.805037736517998592e+00,6.108371979963036491e-01
4.577371558950872554e+00,-3.603527605934825129e+00,-2.786610770227110567e+00,-8.317398866177173611e-01
5.322084268784529115e+00,1.393649635830353617e+00,-2.880991020844876793e+00,1.395924450908889169e-01
3.052269449963242565e+00,1.714367412860902107e-01,-2.419883030662338008e+00,-6.598213112784741263e-02
5.997908321809337195e+00,-3.833839888108342198e+00,-3.376036848990318973e+00,-2.107168694834001821e-01
5.325885044155572956e+00,-2.769480706616781251e+00,-3.079072851494393248e+00,-7.601940865427556648e-01
4.994787586952721625e+00,-3.909439728683483217e+00,-1.652753035324481701e+00,-5.656149192225289751e-02
4.778376600554522291e+00,3.190104184732164505e+00,-2.086393265292925125e+00,-4.914023995289941715e-01
3.316052812592809929e+00,1.930808179449785555e+00,-1.343186685114795775e+00,1.379811709093206953e-02
5.225136317292784938e+00,-2.224149194896485326e-01,-3.860899053581539508e+00,6.393748304339007538e-01
4.609592043702408048e+00,2.294438017316999812e+00,-1.976033730444555658e+00,-2.596534604553237258e-01
3.959918252449057263e+00,4.711877838433753851e+00,-2.524331752810259122e+00,-3.042791512428990285e-04
4.955552574716284298e+00,-2.027169247112833972e+00,-2.334091671764689124e+00,-2.956927019549620006e-01
3.830998308901452543e+00,-7.841627659328693767e-01,-2.426831257499221906e+00,3.401122247568770796e-01
4.740375210175759690e+00,-1.059865965810932842e+00,-3.194544550256722903e+00,4.881124098284148061e-01
3.204386063498221304e+00,4.707071400407084383e+00,-1.446957146187807020e+00,4.121810713314667102e-05
4.026031972470157427e+00,-8.093063857843141307e-03,-3.474884447196302073e+00,7.309672731581512428e-01
3.922092370425896757e+00,1.606358679000513767e+00,-2.575471158976061048e+00,-2.111456705917585941e-02
3.140561106605307629e+00,4.889089876497660470e+00,-2.142798268318850674e+00,-9.815592226542192115e-05
4.937898363895027565e+00,2.731920480562818554e+00,-2.544755859811882903e+00,-7.394653908793461516e-01
4.985607667795015630e+00,5.661096699801168697e+00,-1.022019130989157532e+00,-4.081967979925842371e-01
5.614354852319769940e+00,1.675671485145393547e-01,-2.799438230183196819e+00,5.759443485430731924e-01
3.141686810490121218e+00,8.394172334155136639e-01,-3.659380620793305283e+00,5.464360046712540223e-05
3.782437455794639636e+00,4.495297089741752572e+00,-3.003845157765589136e+00,-1.275564486730810521e-01
3.904399100649463605e+00,3.059824286349312139e+00,-1.111980000144306757e+00,3.049917430111172556e-01
3.819831363706363447e+00,3.914568244097028860e+00,-2.559943150507247189e+00,-3.752753613065968885e-01
3.670501305820071281e+00,4.598454597380570164e-01,-1.010166709392843476e+00,-2.404302898806120747e-01
5.995637247964545224e+00,5.008845283847010776e+00,-2.694043579681193901e+00,7.468962771291551284e-02
4.285722206538343571e+00,-4.699627040870377748e-01,-1.313482843074541329e+00,-2.065526682704006689e-01
3.258259352108312079e+00,2.765197908882592870e-01,-1.903848995979633418e+00,3.660964674314172440e-02
4.418290042905841375e+00,4.128188982983109767e+00,-3.850208132812352968e+00,-4.007784411332342422e-01
5.280275697161505910e+00,-2.635415955764045304e+00,-3.799457214412035100e+00,-5.834459978337707131e-01
5.205496979560034987e+00,7.972621208293899642e-01,-3.508333268108883018e+00,5.745072747759285559e-01
